2022-05-04 05:14:44,720 YoloV3 INFO: -----------------------------
2022-05-04 05:14:44,720 YoloV3 INFO: ----      Preparing      ----
2022-05-04 05:14:44,720 YoloV3 INFO: -----------------------------
2022-05-04 05:14:44,778 YoloV3 INFO: [1] Dataset successfully loaded!
2022-05-04 05:14:49,509 YoloV3.model INFO: Load darknet weights : ./pretrained/darknet53_448.weights
2022-05-04 05:14:49,723 YoloV3.model INFO: Loading weight ... Done!
2022-05-04 05:14:49,735 YoloV3 INFO: [2] Model successfully initialized!
2022-05-04 05:14:49,736 YoloV3 INFO: [3] Optimizer successfully assigned!
2022-05-04 05:14:49,736 YoloV3 INFO: [4] Scheduler successfully assigned!
2022-05-04 05:14:49,736 YoloV3 INFO: [5] Crtterion successfully built!
2022-05-04 05:14:49,737 YoloV3 INFO: -----------------------------
2022-05-04 05:14:49,737 YoloV3 INFO: ---- Now start training! ----
2022-05-04 05:14:49,737 YoloV3 INFO: -----------------------------
2022-05-04 05:14:49,737 YoloV3 INFO: Train datasets number is : 16551
2022-05-04 09:27:54,953 YoloV3 INFO: Epoch: 15/50, Batch: 661/1035, Image Size: 480, Loss_GIoU: 2.607(3.06), Loss_Conf: 2.685(3.87), Loss_Cls : 2.182(3.83), Total Loss: 7.474(10.76), LR: 8.15564e-05 .
2022-05-04 09:28:00,103 YoloV3 INFO: Epoch: 15/50, Batch: 671/1035, Image Size: 352, Loss_GIoU: 1.618(3.05), Loss_Conf: 2.254(3.87), Loss_Cls : 1.657(3.82), Total Loss: 5.528(10.75), LR: 8.1532e-05 .
2022-05-04 09:28:05,398 YoloV3 INFO: Epoch: 15/50, Batch: 681/1035, Image Size: 544, Loss_GIoU: 2.264(3.06), Loss_Conf: 2.661(3.87), Loss_Cls : 2.165(3.83), Total Loss: 7.090(10.75), LR: 8.15076e-05 .
2022-05-04 09:28:10,594 YoloV3 INFO: Epoch: 15/50, Batch: 691/1035, Image Size: 320, Loss_GIoU: 2.690(3.05), Loss_Conf: 5.651(3.87), Loss_Cls : 4.288(3.83), Total Loss: 12.628(10.75), LR: 8.14832e-05 .
2022-05-04 09:28:15,826 YoloV3 INFO: Epoch: 15/50, Batch: 701/1035, Image Size: 384, Loss_GIoU: 3.831(3.06), Loss_Conf: 3.775(3.88), Loss_Cls : 2.114(3.83), Total Loss: 9.721(10.77), LR: 8.14588e-05 .
2022-05-04 09:28:21,163 YoloV3 INFO: Epoch: 15/50, Batch: 711/1035, Image Size: 576, Loss_GIoU: 1.756(3.06), Loss_Conf: 2.144(3.88), Loss_Cls : 1.872(3.83), Total Loss: 5.772(10.76), LR: 8.14344e-05 .
2022-05-04 09:28:26,420 YoloV3 INFO: Epoch: 15/50, Batch: 721/1035, Image Size: 448, Loss_GIoU: 2.550(3.06), Loss_Conf: 3.044(3.87), Loss_Cls : 2.639(3.82), Total Loss: 8.233(10.74), LR: 8.14099e-05 .
2022-05-04 09:28:31,594 YoloV3 INFO: Epoch: 15/50, Batch: 731/1035, Image Size: 320, Loss_GIoU: 3.419(3.06), Loss_Conf: 3.278(3.87), Loss_Cls : 2.802(3.83), Total Loss: 9.499(10.76), LR: 8.13855e-05 .
2022-05-04 09:28:36,882 YoloV3 INFO: Epoch: 15/50, Batch: 741/1035, Image Size: 320, Loss_GIoU: 3.758(3.06), Loss_Conf: 4.629(3.87), Loss_Cls : 4.489(3.84), Total Loss: 12.876(10.77), LR: 8.1361e-05 .
2022-05-04 09:28:42,043 YoloV3 INFO: Epoch: 15/50, Batch: 751/1035, Image Size: 512, Loss_GIoU: 2.015(3.07), Loss_Conf: 2.569(3.88), Loss_Cls : 2.777(3.85), Total Loss: 7.361(10.79), LR: 8.13365e-05 .
2022-05-04 09:28:47,247 YoloV3 INFO: Epoch: 15/50, Batch: 761/1035, Image Size: 480, Loss_GIoU: 3.579(3.06), Loss_Conf: 4.946(3.87), Loss_Cls : 4.497(3.84), Total Loss: 13.022(10.77), LR: 8.1312e-05 .
2022-05-04 09:28:52,424 YoloV3 INFO: Epoch: 15/50, Batch: 771/1035, Image Size: 384, Loss_GIoU: 3.096(3.05), Loss_Conf: 4.654(3.87), Loss_Cls : 5.159(3.83), Total Loss: 12.908(10.75), LR: 8.12875e-05 .
2022-05-04 09:28:57,695 YoloV3 INFO: Epoch: 15/50, Batch: 781/1035, Image Size: 576, Loss_GIoU: 2.383(3.05), Loss_Conf: 3.647(3.86), Loss_Cls : 2.449(3.83), Total Loss: 8.479(10.73), LR: 8.1263e-05 .
2022-05-04 09:29:02,834 YoloV3 INFO: Epoch: 15/50, Batch: 791/1035, Image Size: 384, Loss_GIoU: 2.973(3.05), Loss_Conf: 4.436(3.86), Loss_Cls : 2.898(3.82), Total Loss: 10.307(10.73), LR: 8.12385e-05 .
2022-05-04 09:29:08,030 YoloV3 INFO: Epoch: 15/50, Batch: 801/1035, Image Size: 384, Loss_GIoU: 3.018(3.04), Loss_Conf: 3.354(3.84), Loss_Cls : 3.225(3.81), Total Loss: 9.598(10.70), LR: 8.12139e-05 .
2022-05-04 09:29:13,223 YoloV3 INFO: Epoch: 15/50, Batch: 811/1035, Image Size: 384, Loss_GIoU: 4.804(3.04), Loss_Conf: 6.664(3.85), Loss_Cls : 6.449(3.82), Total Loss: 17.918(10.71), LR: 8.11894e-05 .
2022-05-04 09:29:18,343 YoloV3 INFO: Epoch: 15/50, Batch: 821/1035, Image Size: 384, Loss_GIoU: 3.013(3.04), Loss_Conf: 2.920(3.85), Loss_Cls : 3.090(3.83), Total Loss: 9.023(10.72), LR: 8.11648e-05 .
2022-05-04 09:29:23,505 YoloV3 INFO: Epoch: 15/50, Batch: 831/1035, Image Size: 416, Loss_GIoU: 4.576(3.05), Loss_Conf: 6.052(3.85), Loss_Cls : 4.052(3.82), Total Loss: 14.680(10.71), LR: 8.11402e-05 .
2022-05-04 09:29:28,796 YoloV3 INFO: Epoch: 15/50, Batch: 841/1035, Image Size: 608, Loss_GIoU: 3.657(3.04), Loss_Conf: 4.120(3.84), Loss_Cls : 2.070(3.81), Total Loss: 9.847(10.70), LR: 8.11156e-05 .
2022-05-04 09:29:34,056 YoloV3 INFO: Epoch: 15/50, Batch: 851/1035, Image Size: 480, Loss_GIoU: 3.283(3.04), Loss_Conf: 3.965(3.84), Loss_Cls : 2.403(3.80), Total Loss: 9.651(10.69), LR: 8.1091e-05 .
2022-05-04 09:29:39,229 YoloV3 INFO: Epoch: 15/50, Batch: 861/1035, Image Size: 320, Loss_GIoU: 4.227(3.05), Loss_Conf: 6.506(3.85), Loss_Cls : 4.924(3.81), Total Loss: 15.657(10.70), LR: 8.10664e-05 .
2022-05-04 09:29:44,398 YoloV3 INFO: Epoch: 15/50, Batch: 871/1035, Image Size: 544, Loss_GIoU: 1.258(3.04), Loss_Conf: 1.719(3.84), Loss_Cls : 1.899(3.81), Total Loss: 4.877(10.70), LR: 8.10418e-05 .
2022-05-04 09:29:49,619 YoloV3 INFO: Epoch: 15/50, Batch: 881/1035, Image Size: 512, Loss_GIoU: 5.031(3.05), Loss_Conf: 5.540(3.85), Loss_Cls : 6.417(3.81), Total Loss: 16.988(10.71), LR: 8.10172e-05 .
2022-05-04 09:29:54,901 YoloV3 INFO: Epoch: 15/50, Batch: 891/1035, Image Size: 320, Loss_GIoU: 2.574(3.05), Loss_Conf: 2.958(3.85), Loss_Cls : 4.565(3.81), Total Loss: 10.097(10.72), LR: 8.09925e-05 .
2022-05-04 09:30:00,039 YoloV3 INFO: Epoch: 15/50, Batch: 901/1035, Image Size: 416, Loss_GIoU: 1.921(3.05), Loss_Conf: 2.640(3.85), Loss_Cls : 3.080(3.82), Total Loss: 7.641(10.72), LR: 8.09678e-05 .
2022-05-04 09:30:05,142 YoloV3 INFO: Epoch: 15/50, Batch: 911/1035, Image Size: 416, Loss_GIoU: 3.428(3.05), Loss_Conf: 3.526(3.85), Loss_Cls : 2.520(3.81), Total Loss: 9.474(10.71), LR: 8.09432e-05 .
2022-05-04 09:30:10,315 YoloV3 INFO: Epoch: 15/50, Batch: 921/1035, Image Size: 448, Loss_GIoU: 3.646(3.05), Loss_Conf: 4.149(3.85), Loss_Cls : 4.005(3.81), Total Loss: 11.800(10.71), LR: 8.09185e-05 .
2022-05-04 09:30:15,527 YoloV3 INFO: Epoch: 15/50, Batch: 931/1035, Image Size: 480, Loss_GIoU: 3.869(3.05), Loss_Conf: 5.315(3.85), Loss_Cls : 4.456(3.81), Total Loss: 13.639(10.70), LR: 8.08938e-05 .
2022-05-04 09:30:20,653 YoloV3 INFO: Epoch: 15/50, Batch: 941/1035, Image Size: 384, Loss_GIoU: 2.137(3.05), Loss_Conf: 2.219(3.84), Loss_Cls : 2.466(3.80), Total Loss: 6.822(10.69), LR: 8.08691e-05 .
2022-05-04 09:30:25,837 YoloV3 INFO: Epoch: 15/50, Batch: 951/1035, Image Size: 416, Loss_GIoU: 2.524(3.05), Loss_Conf: 3.760(3.84), Loss_Cls : 5.887(3.80), Total Loss: 12.172(10.68), LR: 8.08443e-05 .
2022-05-04 09:30:31,128 YoloV3 INFO: Epoch: 15/50, Batch: 961/1035, Image Size: 480, Loss_GIoU: 2.332(3.04), Loss_Conf: 2.903(3.83), Loss_Cls : 3.804(3.79), Total Loss: 9.039(10.67), LR: 8.08196e-05 .
2022-05-04 09:30:36,271 YoloV3 INFO: Epoch: 15/50, Batch: 971/1035, Image Size: 416, Loss_GIoU: 2.027(3.04), Loss_Conf: 2.593(3.83), Loss_Cls : 2.962(3.79), Total Loss: 7.581(10.67), LR: 8.07949e-05 .
2022-05-04 09:30:41,349 YoloV3 INFO: Epoch: 15/50, Batch: 981/1035, Image Size: 384, Loss_GIoU: 4.462(3.05), Loss_Conf: 6.654(3.83), Loss_Cls : 5.688(3.80), Total Loss: 16.803(10.68), LR: 8.07701e-05 .
2022-05-04 09:30:46,625 YoloV3 INFO: Epoch: 15/50, Batch: 991/1035, Image Size: 512, Loss_GIoU: 3.493(3.05), Loss_Conf: 5.418(3.84), Loss_Cls : 4.702(3.80), Total Loss: 13.613(10.69), LR: 8.07453e-05 .
2022-05-04 09:30:51,822 YoloV3 INFO: Epoch: 15/50, Batch: 1001/1035, Image Size: 544, Loss_GIoU: 5.257(3.05), Loss_Conf: 6.075(3.84), Loss_Cls : 5.404(3.80), Total Loss: 16.736(10.69), LR: 8.07205e-05 .
2022-05-04 09:30:57,002 YoloV3 INFO: Epoch: 15/50, Batch: 1011/1035, Image Size: 480, Loss_GIoU: 2.544(3.05), Loss_Conf: 2.587(3.84), Loss_Cls : 2.975(3.79), Total Loss: 8.105(10.69), LR: 8.06957e-05 .
2022-05-04 09:31:02,086 YoloV3 INFO: Epoch: 15/50, Batch: 1021/1035, Image Size: 608, Loss_GIoU: 2.183(3.05), Loss_Conf: 3.533(3.84), Loss_Cls : 3.275(3.79), Total Loss: 8.992(10.68), LR: 8.06709e-05 .
2022-05-04 09:31:07,227 YoloV3 INFO: Epoch: 15/50, Batch: 1031/1035, Image Size: 384, Loss_GIoU: 4.288(3.05), Loss_Conf: 4.719(3.83), Loss_Cls : 4.428(3.79), Total Loss: 13.435(10.67), LR: 8.06461e-05 .
2022-05-04 09:34:14,732 YoloV3 INFO: BEST mAP : 0
2022-05-04 09:34:24,909 YoloV3 INFO: Epoch: 16/50, Batch:  1/1035, Image Size: 384, Loss_GIoU: 3.323(3.32), Loss_Conf: 4.052(4.05), Loss_Cls : 4.578(4.58), Total Loss: 11.954(11.95), LR: 8.06337e-05 .
2022-05-04 09:34:34,402 YoloV3 INFO: Epoch: 16/50, Batch: 11/1035, Image Size: 512, Loss_GIoU: 4.112(3.56), Loss_Conf: 5.554(4.03), Loss_Cls : 5.147(4.87), Total Loss: 14.813(12.46), LR: 8.06089e-05 .
2022-05-04 09:34:43,745 YoloV3 INFO: Epoch: 16/50, Batch: 21/1035, Image Size: 608, Loss_GIoU: 3.858(3.56), Loss_Conf: 6.747(4.26), Loss_Cls : 8.120(4.83), Total Loss: 18.726(12.64), LR: 8.0584e-05 .
2022-05-04 09:34:52,730 YoloV3 INFO: Epoch: 16/50, Batch: 31/1035, Image Size: 320, Loss_GIoU: 3.014(3.50), Loss_Conf: 4.046(4.25), Loss_Cls : 4.517(4.61), Total Loss: 11.577(12.36), LR: 8.05591e-05 .
2022-05-04 09:35:07,541 YoloV3 INFO: Epoch: 16/50, Batch: 41/1035, Image Size: 384, Loss_GIoU: 1.986(3.47), Loss_Conf: 2.088(4.21), Loss_Cls : 2.797(4.75), Total Loss: 6.871(12.43), LR: 8.05343e-05 .
2022-05-04 09:35:15,885 YoloV3 INFO: Epoch: 16/50, Batch: 51/1035, Image Size: 608, Loss_GIoU: 3.854(3.43), Loss_Conf: 4.371(4.20), Loss_Cls : 4.947(4.62), Total Loss: 13.172(12.25), LR: 8.05094e-05 .
2022-05-04 09:35:24,381 YoloV3 INFO: Epoch: 16/50, Batch: 61/1035, Image Size: 320, Loss_GIoU: 4.977(3.37), Loss_Conf: 6.773(4.13), Loss_Cls : 10.709(4.67), Total Loss: 22.460(12.16), LR: 8.04845e-05 .
2022-05-04 09:35:32,919 YoloV3 INFO: Epoch: 16/50, Batch: 71/1035, Image Size: 512, Loss_GIoU: 3.212(3.36), Loss_Conf: 2.836(4.12), Loss_Cls : 2.815(4.68), Total Loss: 8.863(12.16), LR: 8.04596e-05 .
2022-05-04 09:35:46,299 YoloV3 INFO: Epoch: 16/50, Batch: 81/1035, Image Size: 384, Loss_GIoU: 3.577(3.50), Loss_Conf: 3.002(4.26), Loss_Cls : 2.550(4.82), Total Loss: 9.130(12.58), LR: 8.04346e-05 .
2022-05-04 09:35:55,478 YoloV3 INFO: Epoch: 16/50, Batch: 91/1035, Image Size: 384, Loss_GIoU: 4.286(3.53), Loss_Conf: 5.474(4.27), Loss_Cls : 6.210(4.86), Total Loss: 15.970(12.65), LR: 8.04097e-05 .
2022-05-04 09:36:04,359 YoloV3 INFO: Epoch: 16/50, Batch: 101/1035, Image Size: 320, Loss_GIoU: 4.819(3.55), Loss_Conf: 6.172(4.29), Loss_Cls : 6.467(4.86), Total Loss: 17.457(12.70), LR: 8.03848e-05 .
2022-05-04 09:36:12,785 YoloV3 INFO: Epoch: 16/50, Batch: 111/1035, Image Size: 320, Loss_GIoU: 2.153(3.54), Loss_Conf: 2.428(4.27), Loss_Cls : 3.675(4.86), Total Loss: 8.256(12.68), LR: 8.03598e-05 .
2022-05-04 09:36:25,868 YoloV3 INFO: Epoch: 16/50, Batch: 121/1035, Image Size: 480, Loss_GIoU: 4.070(3.52), Loss_Conf: 5.416(4.26), Loss_Cls : 6.560(4.85), Total Loss: 16.046(12.63), LR: 8.03348e-05 .
2022-05-04 09:36:33,877 YoloV3 INFO: Epoch: 16/50, Batch: 131/1035, Image Size: 576, Loss_GIoU: 3.848(3.55), Loss_Conf: 4.393(4.30), Loss_Cls : 3.177(4.91), Total Loss: 11.418(12.75), LR: 8.03098e-05 .
2022-05-04 09:36:41,949 YoloV3 INFO: Epoch: 16/50, Batch: 141/1035, Image Size: 320, Loss_GIoU: 4.659(3.53), Loss_Conf: 5.919(4.28), Loss_Cls : 3.280(4.87), Total Loss: 13.858(12.68), LR: 8.02848e-05 .
2022-05-04 09:36:49,635 YoloV3 INFO: Epoch: 16/50, Batch: 151/1035, Image Size: 320, Loss_GIoU: 3.175(3.54), Loss_Conf: 4.213(4.30), Loss_Cls : 4.960(4.91), Total Loss: 12.347(12.74), LR: 8.02598e-05 .
2022-05-04 09:37:02,319 YoloV3 INFO: Epoch: 16/50, Batch: 161/1035, Image Size: 320, Loss_GIoU: 1.955(3.50), Loss_Conf: 2.253(4.23), Loss_Cls : 2.195(4.86), Total Loss: 6.404(12.59), LR: 8.02348e-05 .
2022-05-04 09:37:10,894 YoloV3 INFO: Epoch: 16/50, Batch: 171/1035, Image Size: 352, Loss_GIoU: 3.059(3.48), Loss_Conf: 3.229(4.22), Loss_Cls : 3.801(4.89), Total Loss: 10.089(12.59), LR: 8.02098e-05 .
2022-05-04 09:37:20,068 YoloV3 INFO: Epoch: 16/50, Batch: 181/1035, Image Size: 608, Loss_GIoU: 3.939(3.46), Loss_Conf: 3.967(4.21), Loss_Cls : 4.891(4.87), Total Loss: 12.796(12.54), LR: 8.01847e-05 .
2022-05-04 09:37:28,195 YoloV3 INFO: Epoch: 16/50, Batch: 191/1035, Image Size: 608, Loss_GIoU: 3.580(3.44), Loss_Conf: 4.473(4.17), Loss_Cls : 4.633(4.82), Total Loss: 12.685(12.43), LR: 8.01597e-05 .
2022-05-04 09:37:41,516 YoloV3 INFO: Epoch: 16/50, Batch: 201/1035, Image Size: 384, Loss_GIoU: 2.662(3.44), Loss_Conf: 3.719(4.17), Loss_Cls : 5.305(4.85), Total Loss: 11.686(12.46), LR: 8.01346e-05 .
2022-05-04 09:37:49,701 YoloV3 INFO: Epoch: 16/50, Batch: 211/1035, Image Size: 384, Loss_GIoU: 4.945(3.44), Loss_Conf: 5.862(4.19), Loss_Cls : 8.756(4.88), Total Loss: 19.564(12.51), LR: 8.01095e-05 .
2022-05-04 09:37:57,697 YoloV3 INFO: Epoch: 16/50, Batch: 221/1035, Image Size: 512, Loss_GIoU: 2.514(3.45), Loss_Conf: 3.359(4.22), Loss_Cls : 5.457(4.92), Total Loss: 11.330(12.59), LR: 8.00845e-05 .
2022-05-04 09:38:06,131 YoloV3 INFO: Epoch: 16/50, Batch: 231/1035, Image Size: 320, Loss_GIoU: 3.157(3.43), Loss_Conf: 3.071(4.20), Loss_Cls : 4.162(4.91), Total Loss: 10.390(12.54), LR: 8.00594e-05 .
2022-05-04 09:38:20,063 YoloV3 INFO: Epoch: 16/50, Batch: 241/1035, Image Size: 512, Loss_GIoU: 3.358(3.44), Loss_Conf: 3.864(4.20), Loss_Cls : 4.988(4.92), Total Loss: 12.211(12.56), LR: 8.00342e-05 .
2022-05-04 09:38:28,369 YoloV3 INFO: Epoch: 16/50, Batch: 251/1035, Image Size: 512, Loss_GIoU: 5.356(3.46), Loss_Conf: 7.574(4.24), Loss_Cls : 9.505(4.92), Total Loss: 22.436(12.62), LR: 8.00091e-05 .
2022-05-04 09:38:36,675 YoloV3 INFO: Epoch: 16/50, Batch: 261/1035, Image Size: 608, Loss_GIoU: 4.664(3.47), Loss_Conf: 6.166(4.24), Loss_Cls : 4.147(4.92), Total Loss: 14.977(12.63), LR: 7.9984e-05 .
2022-05-04 09:38:45,060 YoloV3 INFO: Epoch: 16/50, Batch: 271/1035, Image Size: 480, Loss_GIoU: 3.058(3.47), Loss_Conf: 3.912(4.25), Loss_Cls : 4.588(4.95), Total Loss: 11.558(12.68), LR: 7.99588e-05 .
2022-05-04 09:38:57,599 YoloV3 INFO: Epoch: 16/50, Batch: 281/1035, Image Size: 416, Loss_GIoU: 2.233(3.48), Loss_Conf: 3.064(4.26), Loss_Cls : 2.601(4.98), Total Loss: 7.898(12.72), LR: 7.99337e-05 .
2022-05-04 09:39:06,947 YoloV3 INFO: Epoch: 16/50, Batch: 291/1035, Image Size: 384, Loss_GIoU: 3.429(3.49), Loss_Conf: 4.994(4.27), Loss_Cls : 5.843(4.98), Total Loss: 14.267(12.74), LR: 7.99085e-05 .
2022-05-04 09:39:15,091 YoloV3 INFO: Epoch: 16/50, Batch: 301/1035, Image Size: 480, Loss_GIoU: 2.802(3.51), Loss_Conf: 4.485(4.31), Loss_Cls : 5.673(5.06), Total Loss: 12.961(12.88), LR: 7.98833e-05 .
2022-05-04 09:39:23,876 YoloV3 INFO: Epoch: 16/50, Batch: 311/1035, Image Size: 576, Loss_GIoU: 3.620(3.51), Loss_Conf: 4.996(4.31), Loss_Cls : 5.857(5.06), Total Loss: 14.473(12.88), LR: 7.98581e-05 .
2022-05-04 09:39:37,337 YoloV3 INFO: Epoch: 16/50, Batch: 321/1035, Image Size: 416, Loss_GIoU: 1.733(3.51), Loss_Conf: 2.445(4.31), Loss_Cls : 2.545(5.07), Total Loss: 6.723(12.89), LR: 7.98329e-05 .
2022-05-04 09:39:46,922 YoloV3 INFO: Epoch: 16/50, Batch: 331/1035, Image Size: 576, Loss_GIoU: 2.384(3.50), Loss_Conf: 2.587(4.30), Loss_Cls : 5.613(5.07), Total Loss: 10.584(12.87), LR: 7.98077e-05 .
2022-05-04 09:39:54,764 YoloV3 INFO: Epoch: 16/50, Batch: 341/1035, Image Size: 512, Loss_GIoU: 2.189(3.49), Loss_Conf: 2.765(4.31), Loss_Cls : 2.611(5.09), Total Loss: 7.565(12.89), LR: 7.97824e-05 .
2022-05-04 09:40:03,355 YoloV3 INFO: Epoch: 16/50, Batch: 351/1035, Image Size: 352, Loss_GIoU: 3.085(3.49), Loss_Conf: 4.373(4.30), Loss_Cls : 4.767(5.09), Total Loss: 12.226(12.87), LR: 7.97572e-05 .
2022-05-04 09:40:15,671 YoloV3 INFO: Epoch: 16/50, Batch: 361/1035, Image Size: 384, Loss_GIoU: 2.043(3.48), Loss_Conf: 2.378(4.28), Loss_Cls : 4.396(5.07), Total Loss: 8.817(12.83), LR: 7.97319e-05 .
2022-05-04 09:40:25,401 YoloV3 INFO: Epoch: 16/50, Batch: 371/1035, Image Size: 512, Loss_GIoU: 5.199(3.48), Loss_Conf: 7.507(4.28), Loss_Cls : 6.120(5.06), Total Loss: 18.826(12.82), LR: 7.97067e-05 .
2022-05-04 09:40:33,671 YoloV3 INFO: Epoch: 16/50, Batch: 381/1035, Image Size: 608, Loss_GIoU: 3.780(3.49), Loss_Conf: 3.842(4.29), Loss_Cls : 4.156(5.06), Total Loss: 11.778(12.84), LR: 7.96814e-05 .
2022-05-04 09:40:41,698 YoloV3 INFO: Epoch: 16/50, Batch: 391/1035, Image Size: 480, Loss_GIoU: 3.687(3.49), Loss_Conf: 3.669(4.29), Loss_Cls : 4.230(5.05), Total Loss: 11.586(12.82), LR: 7.96561e-05 .
2022-05-04 09:40:53,673 YoloV3 INFO: Epoch: 16/50, Batch: 401/1035, Image Size: 352, Loss_GIoU: 3.554(3.50), Loss_Conf: 4.979(4.30), Loss_Cls : 4.826(5.04), Total Loss: 13.360(12.84), LR: 7.96308e-05 .
2022-05-04 09:41:01,886 YoloV3 INFO: Epoch: 16/50, Batch: 411/1035, Image Size: 512, Loss_GIoU: 3.770(3.49), Loss_Conf: 3.990(4.29), Loss_Cls : 3.711(5.04), Total Loss: 11.470(12.82), LR: 7.96055e-05 .
2022-05-04 09:41:10,230 YoloV3 INFO: Epoch: 16/50, Batch: 421/1035, Image Size: 512, Loss_GIoU: 4.953(3.50), Loss_Conf: 4.730(4.30), Loss_Cls : 6.290(5.05), Total Loss: 15.973(12.85), LR: 7.95802e-05 .
2022-05-04 09:41:18,947 YoloV3 INFO: Epoch: 16/50, Batch: 431/1035, Image Size: 416, Loss_GIoU: 3.148(3.49), Loss_Conf: 3.695(4.29), Loss_Cls : 4.911(5.03), Total Loss: 11.754(12.81), LR: 7.95548e-05 .
2022-05-04 09:41:22,067 YoloV3 INFO: Epoch: 16/50, Batch: 441/1035, Image Size: 544, Loss_GIoU: 4.431(3.48), Loss_Conf: 4.791(4.29), Loss_Cls : 3.541(5.01), Total Loss: 12.762(12.78), LR: 7.95295e-05 .
2022-05-04 09:41:27,438 YoloV3 INFO: Epoch: 16/50, Batch: 451/1035, Image Size: 512, Loss_GIoU: 2.219(3.47), Loss_Conf: 3.331(4.27), Loss_Cls : 5.438(5.01), Total Loss: 10.988(12.76), LR: 7.95041e-05 .
2022-05-04 09:41:35,698 YoloV3 INFO: Epoch: 16/50, Batch: 461/1035, Image Size: 416, Loss_GIoU: 2.562(3.48), Loss_Conf: 2.260(4.27), Loss_Cls : 2.757(5.02), Total Loss: 7.579(12.77), LR: 7.94788e-05 .
2022-05-04 09:41:43,594 YoloV3 INFO: Epoch: 16/50, Batch: 471/1035, Image Size: 512, Loss_GIoU: 3.704(3.49), Loss_Conf: 5.829(4.28), Loss_Cls : 8.190(5.02), Total Loss: 17.724(12.79), LR: 7.94534e-05 .
2022-05-04 09:41:46,845 YoloV3 INFO: Epoch: 16/50, Batch: 481/1035, Image Size: 416, Loss_GIoU: 3.595(3.48), Loss_Conf: 3.416(4.29), Loss_Cls : 4.855(5.01), Total Loss: 11.865(12.78), LR: 7.9428e-05 .
2022-05-04 09:41:50,111 YoloV3 INFO: Epoch: 16/50, Batch: 491/1035, Image Size: 544, Loss_GIoU: 3.080(3.47), Loss_Conf: 3.732(4.27), Loss_Cls : 4.155(4.98), Total Loss: 10.966(12.72), LR: 7.94026e-05 .
2022-05-04 09:41:53,392 YoloV3 INFO: Epoch: 16/50, Batch: 501/1035, Image Size: 512, Loss_GIoU: 3.951(3.47), Loss_Conf: 5.035(4.26), Loss_Cls : 3.416(4.98), Total Loss: 12.402(12.72), LR: 7.93772e-05 .
2022-05-04 09:41:56,557 YoloV3 INFO: Epoch: 16/50, Batch: 511/1035, Image Size: 608, Loss_GIoU: 2.331(3.47), Loss_Conf: 2.335(4.26), Loss_Cls : 2.614(4.97), Total Loss: 7.280(12.70), LR: 7.93517e-05 .
2022-05-04 09:41:59,791 YoloV3 INFO: Epoch: 16/50, Batch: 521/1035, Image Size: 352, Loss_GIoU: 4.087(3.47), Loss_Conf: 3.479(4.26), Loss_Cls : 2.620(4.96), Total Loss: 10.187(12.69), LR: 7.93263e-05 .
2022-05-04 09:42:03,268 YoloV3 INFO: Epoch: 16/50, Batch: 531/1035, Image Size: 448, Loss_GIoU: 2.688(3.47), Loss_Conf: 2.778(4.26), Loss_Cls : 3.386(4.97), Total Loss: 8.852(12.70), LR: 7.93008e-05 .
2022-05-04 09:42:06,592 YoloV3 INFO: Epoch: 16/50, Batch: 541/1035, Image Size: 448, Loss_GIoU: 3.863(3.47), Loss_Conf: 5.595(4.27), Loss_Cls : 5.882(4.98), Total Loss: 15.341(12.71), LR: 7.92754e-05 .
2022-05-04 09:42:09,862 YoloV3 INFO: Epoch: 16/50, Batch: 551/1035, Image Size: 576, Loss_GIoU: 2.976(3.47), Loss_Conf: 5.012(4.27), Loss_Cls : 6.254(4.98), Total Loss: 14.242(12.72), LR: 7.92499e-05 .
2022-05-04 09:42:13,159 YoloV3 INFO: Epoch: 16/50, Batch: 561/1035, Image Size: 480, Loss_GIoU: 5.099(3.46), Loss_Conf: 7.921(4.27), Loss_Cls : 9.044(4.99), Total Loss: 22.064(12.72), LR: 7.92244e-05 .
2022-05-04 09:42:16,291 YoloV3 INFO: Epoch: 16/50, Batch: 571/1035, Image Size: 576, Loss_GIoU: 3.213(3.46), Loss_Conf: 3.567(4.26), Loss_Cls : 4.531(4.97), Total Loss: 11.311(12.69), LR: 7.91989e-05 .
2022-05-04 09:42:19,515 YoloV3 INFO: Epoch: 16/50, Batch: 581/1035, Image Size: 320, Loss_GIoU: 4.265(3.47), Loss_Conf: 5.786(4.27), Loss_Cls : 5.075(4.97), Total Loss: 15.127(12.70), LR: 7.91734e-05 .
2022-05-04 09:42:22,738 YoloV3 INFO: Epoch: 16/50, Batch: 591/1035, Image Size: 608, Loss_GIoU: 4.935(3.47), Loss_Conf: 6.523(4.27), Loss_Cls : 6.766(4.98), Total Loss: 18.224(12.72), LR: 7.91479e-05 .
2022-05-04 09:42:25,933 YoloV3 INFO: Epoch: 16/50, Batch: 601/1035, Image Size: 608, Loss_GIoU: 3.544(3.47), Loss_Conf: 5.032(4.26), Loss_Cls : 6.056(4.98), Total Loss: 14.632(12.70), LR: 7.91223e-05 .
2022-05-04 09:42:29,183 YoloV3 INFO: Epoch: 16/50, Batch: 611/1035, Image Size: 544, Loss_GIoU: 4.200(3.47), Loss_Conf: 3.961(4.27), Loss_Cls : 4.399(4.99), Total Loss: 12.559(12.73), LR: 7.90968e-05 .
